ISBN,editura,calea,an_aparitie,rating,opID
20634,Harper Collins,http://www.gutenberg.org/ebooks/20634.epub.images,2007,8,11819
20635,Whiley,http://www.gutenberg.org/ebooks/20635.kindle.images,2007,5,11820
20636,Group Madrigal,http://www.gutenberg.org/files/20636/20636-8.txt,2007,2,11821
20637,Informa,http://www.gutenberg.org/files/20637/20637-h.zip,2007,7,11822
20638,Abril Educacao,http://www.gutenberg.org/files/20638/20638-8.zip,2007,6,11823
20639,Boneir,http://www.gutenberg.org/ebooks/20639.html.noimages,2007,1,11824
2064,Scholastic,http://www.gutenberg.org/ebooks/2064.kindle.noimages,2000,3,11825
20640,La martiniere,http://www.gutenberg.org/ebooks/20640.kindle.noimages,2007,7,11826
20641,Scholastic,http://www.gutenberg.org/ebooks/20641.epub.noimages,2007,1,11827
20642,Penguin Random,http://www.gutenberg.org/ebooks/20642.kindle.images,2007,4,11828
20643,La martiniere,http://www.gutenberg.org/files/20643/20643-h.zip,2007,5,11829
20644,La martiniere,http://www.gutenberg.org/ebooks/20644.txt.utf-8,2007,6,11830
20645,Boneir,http://www.gutenberg.org/files/20645/20645.zip,2007,10,11831
20646,Grupo Planeta,http://www.gutenberg.org/ebooks/20646.epub.images,2007,9,11832
20647,RCS Libri,http://www.gutenberg.org/files/20647/20647-8.zip,2007,3,11833
20648,Klett,http://www.gutenberg.org/ebooks/20648.epub.noimages,2007,8,11834
20649,Holtzbrinck,http://www.gutenberg.org/files/20649/20649.zip,2007,7,11835
2065,Pearson,http://www.gutenberg.org/ebooks/2065.txt.utf-8,2000,2,11836
20650,Scholastic,http://www.gutenberg.org/cache/epub/20650/pg20650.cover.small.jpg,2007,4,11837
20651,Whiley,http://www.gutenberg.org/files/20651/20651-8.zip,2007,6,11838
20652,Whiley,http://www.gutenberg.org/files/20652/20652.zip,2007,8,11839
20653,Penguin Random,http://www.gutenberg.org/files/20653/20653-8.txt,2007,7,11840
20654,Relx Group,http://www.gutenberg.org/ebooks/20654.epub.noimages,2007,6,11841
20655,Informa,http://www.gutenberg.org/ebooks/20655.epub.noimages,2007,5,11842
20656,Hachette Livre,http://www.gutenberg.org/files/20656/20656-8.zip,2007,9,11843
20657,ThomsonReuters,http://www.gutenberg.org/ebooks/20657.epub.noimages,2007,2,11844
20658,Abril Educacao,http://www.gutenberg.org/ebooks/20658.html.noimages,2007,7,11845
20659,Harper Collins,http://www.gutenberg.org/files/20659/20659-h.zip,2007,1,11846
2066,Holtzbrinck,http://www.gutenberg.org/ebooks/2066.kindle.images,2000,10,11847
20660,Penguin Random,http://www.gutenberg.org/ebooks/20660.epub.images,2007,10,11848
20661,Grupo Planeta,http://www.gutenberg.org/files/20661/20661-h/20661-h.htm,2007,5,11849
20662,Abril Educacao,http://www.gutenberg.org/ebooks/20662.epub.noimages,2007,5,11850
20663,Scholastic,http://www.gutenberg.org/files/20663/20663-h/20663-h.htm,2007,1,11851
20664,Penguin Random,http://www.gutenberg.org/ebooks/20664.txt.utf-8,2007,7,11852
20665,Scholastic,http://www.gutenberg.org/files/20665/20665-h/20665-h.htm,2007,6,11853
20666,Harper Collins,http://www.gutenberg.org/files/20666/20666-h.zip,2007,4,11854
20667,Hachette Livre,http://www.gutenberg.org/ebooks/20667.txt.utf-8,2007,8,11855
21832,ThomsonReuters,http://www.gutenberg.org/files/21832/21832.txt,2007,2,13150
21833,Klett,http://www.gutenberg.org/files/21833/21833.zip,2007,7,13151
21834,Boneir,http://www.gutenberg.org/ebooks/21834.epub.noimages,2007,3,13152
21835,Hachette Livre,http://www.gutenberg.org/ebooks/21835.rdf,2007,6,13153
21836,Holtzbrinck,http://www.gutenberg.org/ebooks/21836.epub.images,2007,3,13154
21837,Pearson,http://www.gutenberg.org/files/21837/21837-h/21837-h.htm,2007,8,13155
21838,Harper Collins,http://www.gutenberg.org/files/21838/21838-h/21838-h.htm,2007,2,13156
21839,Scholastic,http://www.gutenberg.org/ebooks/21839.txt.utf-8,2007,6,13157
2184,Pearson,http://www.gutenberg.org/ebooks/2184.kindle.images,2000,9,13158
21840,Whiley,http://www.gutenberg.org/ebooks/21840.epub.images,2007,7,13159
21841,Relx Group,http://www.gutenberg.org/files/21841/21841-h.zip,2007,2,13160
21842,Pearson,http://www.gutenberg.org/cache/epub/21842/pg21842.cover.medium.jpg,2007,6,13161
21843,Harper Collins,http://www.gutenberg.org/files/21843/21843-h.zip,2007,3,13162
21844,Informa,http://www.gutenberg.org/files/21844/21844.zip,2007,1,13163
21845,Pearson,http://www.gutenberg.org/files/21845/21845-h/21845-h.htm,2007,7,13164
21846,Informa,http://www.gutenberg.org/files/21846/21846.zip,2007,7,13165
21847,Penguin Random,http://www.gutenberg.org/files/21847/21847.zip,2007,6,13166
21848,Relx Group,http://www.gutenberg.org/files/21848/21848-8.txt,2007,2,13167
21849,Holtzbrinck,http://www.gutenberg.org/ebooks/21849.kindle.images,2007,8,13168
2185,House,http://www.gutenberg.org/ebooks/2185.txt.utf-8,2000,9,13169
21850,Abril Educacao,http://www.gutenberg.org/files/21850/21850-h.zip,2007,8,13170
21851,Grupo Planeta,http://www.gutenberg.org/files/21851/21851-h.zip,2007,9,13171
21852,Whiley,http://www.gutenberg.org/files/21852/21852-h/21852-h.htm,2007,8,13172
21853,Penguin Random,http://www.gutenberg.org/files/21853/21853-h/21853-h.htm,2007,7,13173
21854,House,http://www.gutenberg.org/files/21854/21854-8.zip,2007,9,13174
21855,Boneir,http://www.gutenberg.org/files/21855/21855-8.txt,2007,9,13175
21856,La martiniere,http://www.gutenberg.org/files/21856/21856-8.zip,2007,10,13176
21857,Informa,http://www.gutenberg.org/files/21857/21857.zip,2007,3,13177
21858,Hachette Livre,http://www.gutenberg.org/ebooks/21858.kindle.images,2007,4,13178
21859,Whiley,http://www.gutenberg.org/files/21859/21859-8.txt,2007,5,13179
2186,Hachette Livre,http://www.gutenberg.org/ebooks/2186.epub.noimages,2000,5,13180
21860,Boneir,http://www.gutenberg.org/ebooks/21860.rdf,2007,4,13181
21861,Abril Educacao,http://www.gutenberg.org/ebooks/21861.kindle.noimages,2007,9,13182
21862,RCS Libri,http://www.gutenberg.org/ebooks/21862.epub.noimages,2007,1,13183
21863,Whiley,http://www.gutenberg.org/ebooks/21863.epub.noimages,2007,3,13184
21864,Abril Educacao,http://www.gutenberg.org/ebooks/21864.txt.utf-8,2007,5,13185
21865,Relx Group,http://www.gutenberg.org/cache/epub/21865/pg21865.cover.medium.jpg,2007,1,13186
21866,Klett,http://www.gutenberg.org/files/21866/21866.txt,2007,4,13187
21867,Boneir,http://www.gutenberg.org/ebooks/21867.epub.noimages,2007,2,13188
21868,House,http://www.gutenberg.org/files/21868/21868-h.zip,2007,9,13189
21869,Hachette Livre,http://www.gutenberg.org/files/21869/21869.txt,2007,3,13190
2187,Hachette Livre,http://www.gutenberg.org/ebooks/2187.epub.images,2000,8,13191
21870,Scholastic,http://www.gutenberg.org/ebooks/21870.kindle.images,2007,4,13192
21871,Group Madrigal,http://www.gutenberg.org/ebooks/21871.epub.noimages,2007,1,13193
21872,Scholastic,http://www.gutenberg.org/ebooks/21872.epub.images,2007,2,13194
21873,Abril Educacao,http://www.gutenberg.org/ebooks/21873.kindle.images,2007,8,13195
21874,ThomsonReuters,http://www.gutenberg.org/files/21874/21874.txt,2007,1,13196
21875,RCS Libri,http://www.gutenberg.org/files/21875/21875-h.zip,2007,5,13197
21876,Group Madrigal,http://www.gutenberg.org/files/21876/21876.zip,2007,6,13198
21877,Scholastic,http://www.gutenberg.org/ebooks/21877.txt.utf-8,2007,7,13199
21878,Relx Group,http://www.gutenberg.org/ebooks/21878.kindle.noimages,2007,2,13200
21879,Boneir,http://www.gutenberg.org/ebooks/21879.kindle.images,2007,3,13201
2188,Penguin Random,http://www.gutenberg.org/ebooks/2188.html.noimages,2000,2,13202
21880,Klett,http://www.gutenberg.org/ebooks/21880.txt.utf-8,2007,2,13203
21881,House,http://www.gutenberg.org/ebooks/21881.kindle.images,2007,1,13204
21882,Hachette Livre,http://www.gutenberg.org/files/21882/21882-h.zip,2007,6,13205
21883,Klett,http://www.gutenberg.org/files/21883/21883-8.txt,2007,4,13206
21884,RCS Libri,http://www.gutenberg.org/ebooks/21884.txt.utf-8,2007,4,13207
21885,Pearson,http://www.gutenberg.org/files/21885/21885-8.zip,2007,5,13208
21886,House,http://www.gutenberg.org/files/21886/21886-8.txt,2007,8,13209
21887,ThomsonReuters,http://www.gutenberg.org/ebooks/21887.epub.images,2007,4,13210
21888,Harper Collins,http://www.gutenberg.org/ebooks/21888.epub.noimages,2007,5,13211
21889,RCS Libri,http://www.gutenberg.org/files/21889/21889-8.txt,2007,4,13212
2189,Grupo Planeta,http://www.gutenberg.org/files/2189/2189-8.zip,2000,7,13213
21890,Group Madrigal,http://www.gutenberg.org/files/21890/21890.zip,2007,9,13214
21891,Informa,http://www.gutenberg.org/ebooks/21891.epub.images,2007,10,13215
21892,ThomsonReuters,http://www.gutenberg.org/ebooks/21892.epub.noimages,2007,5,13216
21893,Harper Collins,http://www.gutenberg.org/ebooks/21893.txt.utf-8,2007,3,13217
21894,La martiniere,http://www.gutenberg.org/files/21894/21894-8.zip,2007,10,13218
21895,Boneir,http://www.gutenberg.org/files/21895/21895-8.zip,2007,7,13219
21896,ThomsonReuters,http://www.gutenberg.org/ebooks/21896.epub.images,2007,1,13220
21897,Scholastic,http://www.gutenberg.org/files/21897/21897-h.zip,2007,9,13221
21898,Abril Educacao,http://www.gutenberg.org/ebooks/21898.kindle.images,2007,1,13222
21899,Hachette Livre,http://www.gutenberg.org/ebooks/21899.html.noimages,2007,6,13223
219,La martiniere,http://www.gutenberg.org/ebooks/219.kindle.images,2006,8,13224
2190,Hachette Livre,http://www.gutenberg.org/ebooks/2190.html.images,2000,7,13225
21900,Harper Collins,http://www.gutenberg.org/ebooks/21900.rdf,2007,10,13226
21901,Holtzbrinck,http://www.gutenberg.org/files/21901/21901-h/21901-h.htm,2007,1,13227
21902,Scholastic,http://www.gutenberg.org/files/21902/21902-h/21902-h.htm,2007,8,13228
21903,Scholastic,http://www.gutenberg.org/ebooks/21903.rdf,2007,7,13229
21904,Klett,http://www.gutenberg.org/files/21904/21904-h.zip,2007,10,13230
21905,Klett,http://www.gutenberg.org/files/21905/21905.zip,2007,6,13231
21906,Group Madrigal,http://www.gutenberg.org/ebooks/21906.kindle.noimages,2007,2,13232
21907,Whiley,http://www.gutenberg.org/ebooks/21907.kindle.noimages,2007,2,13233
21908,Pearson,http://www.gutenberg.org/ebooks/21908.txt.utf-8,2007,4,13234
21909,Whiley,http://www.gutenberg.org/ebooks/21909.kindle.images,2007,6,13235
2191,Scholastic,http://www.gutenberg.org/ebooks/2191.epub.noimages,2000,4,13236
23078,Boneir,http://www.gutenberg.org/files/23078/mp3/23078-28.mp3,2007,10,14534
23079,RCS Libri,http://www.gutenberg.org/files/23079/mp3/23079-10.mp3,2007,8,14535
2308,Pearson,http://www.gutenberg.org/files/2308/2308.txt,2000,1,14536
23080,ThomsonReuters,http://www.gutenberg.org/files/23080/mp3/23080-02.mp3,2007,8,14537
23081,Whiley,http://www.gutenberg.org/files/23081/23081-index.html,2007,3,14538
23082,Klett,http://www.gutenberg.org/files/23082/ogg/23082-27.ogg,2007,8,14539
23083,Harper Collins,http://www.gutenberg.org/files/23083/m4b/23083-02.m4b,2007,4,14540
23084,House,http://www.gutenberg.org/files/23084/ogg/23084-05.ogg,2007,9,14541
23085,La martiniere,http://www.gutenberg.org/files/23085/m4b/23085-02.m4b,2007,3,14542
23086,Hachette Livre,http://www.gutenberg.org/ebooks/23086.txt.utf-8,2007,8,14543
23087,Abril Educacao,http://www.gutenberg.org/files/23087/23087-8.zip,2007,7,14544
23088,Klett,http://www.gutenberg.org/files/23088/ogg/23088-03.ogg,2007,1,14545
23089,ThomsonReuters,http://www.gutenberg.org/files/23089/m4b/23089-03.m4b,2007,8,14546
2309,Holtzbrinck,http://www.gutenberg.org/files/2309/2309-h/2309-h.htm,2006,5,14547
23090,Harper Collins,http://www.gutenberg.org/files/23090/23090-0.zip,2007,6,14548
23091,Grupo Planeta,http://www.gutenberg.org/files/23091/23091-h.zip,2007,7,14549
23092,Informa,http://www.gutenberg.org/ebooks/23092.kindle.noimages,2007,5,14550
23093,Group Madrigal,http://www.gutenberg.org/files/23093/23093-h/23093-h.htm,2007,7,14551
23094,Grupo Planeta,http://www.gutenberg.org/cache/epub/23094/pg23094.cover.medium.jpg,2007,1,14552
23095,House,http://www.gutenberg.org/files/23095/23095.zip,2007,2,14553
23096,Pearson,http://www.gutenberg.org/ebooks/23096.html.noimages,2007,4,14554
23097,Holtzbrinck,http://www.gutenberg.org/ebooks/23097.html.noimages,2007,1,14555
23098,Abril Educacao,http://www.gutenberg.org/files/23098/23098-8.zip,2007,10,14556
23099,Group Madrigal,http://www.gutenberg.org/ebooks/23099.epub.noimages,2007,6,14557
231,Pearson,http://www.gutenberg.org/ebooks/231.epub.images,1995,6,14558
2310,Harper Collins,http://www.gutenberg.org/ebooks/2310.epub.noimages,2006,4,14559
23100,Holtzbrinck,http://www.gutenberg.org/files/23100/23100-h/23100-h.htm,2007,5,14560
23101,Relx Group,http://www.gutenberg.org/ebooks/23101.epub.noimages,2007,9,14561
23102,Boneir,http://www.gutenberg.org/ebooks/23102.kindle.noimages,2007,5,14562
23103,Harper Collins,http://www.gutenberg.org/ebooks/23103.kindle.images,2007,9,14563
23104,Pearson,http://www.gutenberg.org/ebooks/23104.rdf,2007,7,14564
23105,Whiley,http://www.gutenberg.org/ebooks/23105.html.noimages,2007,6,14565
23106,Whiley,http://www.gutenberg.org/ebooks/23106.epub.noimages,2007,1,14566
23107,Boneir,http://www.gutenberg.org/ebooks/23107.kindle.images,2007,5,14567
23108,Hachette Livre,http://www.gutenberg.org/files/23108/23108-h/23108-h.htm,2007,9,14568
23109,Klett,http://www.gutenberg.org/ebooks/23109.txt.utf-8,2007,10,14569
2311,Abril Educacao,http://www.gutenberg.org/files/2311/2311.txt,2000,4,14570
23110,Pearson,http://www.gutenberg.org/ebooks/23110.html.images,2007,4,14571
23111,Holtzbrinck,http://www.gutenberg.org/ebooks/23111.kindle.noimages,2007,10,14572
23112,ThomsonReuters,http://www.gutenberg.org/files/23112/23112.zip,2007,8,14573
23113,Informa,http://www.gutenberg.org/ebooks/23113.kindle.noimages,2007,5,14574
23114,ThomsonReuters,http://www.gutenberg.org/files/23114/23114-h/23114-h.htm,2007,6,14575
23115,Informa,http://www.gutenberg.org/files/23115/23115.txt,2007,6,14576
23116,Klett,http://www.gutenberg.org/files/23116/23116-h/23116-h.htm,2007,6,14577
23117,Relx Group,http://www.gutenberg.org/files/23117/23117-h.zip,2007,8,14578
23118,Group Madrigal,http://www.gutenberg.org/ebooks/23118.kindle.images,2007,6,14579
23119,Pearson,http://www.gutenberg.org/files/23119/23119-h/23119-h.htm,2007,1,14580
2312,Penguin Random,http://www.gutenberg.org/ebooks/2312.html.noimages,2000,6,14581
23120,Abril Educacao,http://www.gutenberg.org/files/23120/23120.txt,2007,7,14582
23121,Harper Collins,http://www.gutenberg.org/files/23121/23121.txt,2007,1,14583
23122,La martiniere,http://www.gutenberg.org/ebooks/23122.epub.noimages,2007,6,14584
23123,RCS Libri,http://www.gutenberg.org/ebooks/23123.epub.noimages,2007,5,14585
23124,Harper Collins,http://www.gutenberg.org/files/23124/23124.zip,2007,6,14586
23125,La martiniere,http://www.gutenberg.org/ebooks/23125.kindle.noimages,2007,6,14587
23126,Holtzbrinck,http://www.gutenberg.org/files/23126/23126-h.zip,2007,2,14588
23127,Penguin Random,http://www.gutenberg.org/ebooks/23127.txt.utf-8,2007,10,14589
23128,Klett,http://www.gutenberg.org/files/23128/23128-h.zip,2007,3,14590
23129,Penguin Random,http://www.gutenberg.org/files/23129/23129-h.zip,2007,9,14591
2313,Group Madrigal,http://www.gutenberg.org/ebooks/2313.kindle.noimages,2000,9,14592
23130,House,http://www.gutenberg.org/ebooks/23130.rdf,2007,7,14593
23131,RCS Libri,http://www.gutenberg.org/files/23131/23131.zip,2007,3,14594
23132,Hachette Livre,http://www.gutenberg.org/ebooks/23132.kindle.noimages,2007,4,14595
23133,Informa,http://www.gutenberg.org/ebooks/23133.html.noimages,2007,7,14596
23134,Klett,http://www.gutenberg.org/ebooks/23134.epub.noimages,2007,6,14597
23135,Klett,http://www.gutenberg.org/files/23135/23135-h/23135-h.htm,2007,9,14598
23136,Holtzbrinck,http://www.gutenberg.org/files/23136/23136-h/23136-h.htm,2007,3,14599
23137,Relx Group,http://www.gutenberg.org/ebooks/23137.rdf,2007,5,14600
23138,Relx Group,http://www.gutenberg.org/files/23138/23138-8.zip,2007,10,14601
23139,Group Madrigal,http://www.gutenberg.org/files/23139/23139-8.zip,2007,5,14602
2314,Klett,http://www.gutenberg.org/files/2314/2314-8.txt,2000,6,14603
23140,RCS Libri,http://www.gutenberg.org/ebooks/23140.txt.utf-8,2007,6,14604
23141,Penguin Random,http://www.gutenberg.org/files/23141/23141-h/23141-h.htm,2007,5,14605
23142,ThomsonReuters,http://www.gutenberg.org/ebooks/23142.kindle.noimages,2007,1,14606
23143,Boneir,http://www.gutenberg.org/files/23143/23143-8.zip,2007,1,14607
23144,Scholastic,http://www.gutenberg.org/ebooks/23144.rdf,2007,8,14608
23145,Harper Collins,http://www.gutenberg.org/ebooks/23145.txt.utf-8,2007,2,14609
23146,Group Madrigal,http://www.gutenberg.org/files/23146/23146.txt,2007,8,14610
23147,Abril Educacao,http://www.gutenberg.org/files/23147/23147-h.zip,2007,9,14611
23148,La martiniere,http://www.gutenberg.org/files/23148/23148.txt,2007,10,14612
23149,Penguin Random,http://www.gutenberg.org/ebooks/23149.txt.utf-8,2007,3,14613
2315,Klett,http://www.gutenberg.org/ebooks/2315.kindle.images,2000,3,14614
23150,Pearson,http://www.gutenberg.org/ebooks/23150.rdf,2007,8,14615
23151,Informa,http://www.gutenberg.org/ebooks/23151.txt.utf-8,2007,9,14616
23152,Klett,http://www.gutenberg.org/ebooks/23152.html.noimages,2007,5,14617
23153,Grupo Planeta,http://www.gutenberg.org/ebooks/23153.txt.utf-8,2007,10,14618
23154,Scholastic,http://www.gutenberg.org/files/23154/23154-8.zip,2007,9,14619
1950,Relx Group,http://www.gutenberg.org/ebooks/1950.kindle.images,2005,4,10558
19500,Harper Collins,http://www.gutenberg.org/ebooks/19500.epub.images,2006,8,10559
19501,Scholastic,http://www.gutenberg.org/files/19501/19501-h/19501-h.htm,2006,10,10560
19502,House,http://www.gutenberg.org/files/19502/19502.txt,2006,3,10561
19503,Relx Group,http://www.gutenberg.org/files/19503/19503-0.zip,2006,1,10562
19504,La martiniere,http://www.gutenberg.org/files/19504/m4b/19504-12.m4b,2006,1,10563
19505,Grupo Planeta,http://www.gutenberg.org/files/19505/ogg/19505-03.ogg,2006,9,10564
19506,RCS Libri,http://www.gutenberg.org/files/19506/m4b/19506-35.m4b,2006,4,10565
19507,House,http://www.gutenberg.org/ebooks/19507.epub.images,2006,5,10566
19508,Abril Educacao,http://www.gutenberg.org/files/19508/spx/19508-01.spx,2006,1,10567
19509,Hachette Livre,http://www.gutenberg.org/files/19509/19509-h/19509-h.htm,2006,9,10568
1951,Whiley,http://www.gutenberg.org/files/1951/1951.txt,2006,3,10569
19510,La martiniere,http://www.gutenberg.org/ebooks/19510.kindle.images,2006,10,10570
19511,Klett,http://www.gutenberg.org/ebooks/19511.rdf,2006,2,10571
19512,Group Madrigal,http://www.gutenberg.org/files/19512/19512.txt,2006,2,10572
19513,RCS Libri,http://www.gutenberg.org/files/19513/ogg/19513-22.ogg,2006,1,10573
19514,Hachette Livre,http://www.gutenberg.org/files/19514/spx/19514-06.spx,2006,5,10574
19515,Klett,http://www.gutenberg.org/files/19515/mp3/19515-18.mp3,2006,3,10575
19516,La martiniere,http://www.gutenberg.org/files/19516/mp3/19516-13.mp3,2006,6,10576
19517,Group Madrigal,http://www.gutenberg.org/files/19517/m4b/19517-22.m4b,2006,2,10577
19518,RCS Libri,http://www.gutenberg.org/files/19518/19518-pdf.zip,2006,8,10578
19519,Informa,http://www.gutenberg.org/ebooks/19519.epub.images,2006,3,10579
1952,House,http://www.gutenberg.org/files/1952/1952-h/1952-h.htm,1999,9,10580
19520,Pearson,http://www.gutenberg.org/ebooks/19520.kindle.images,2006,6,10581
19521,Boneir,http://www.gutenberg.org/files/19521/19521-h.zip,2006,1,10582
19522,Hachette Livre,http://www.gutenberg.org/ebooks/19522.rdf,2006,2,10583
19523,La martiniere,http://www.gutenberg.org/ebooks/19523.rdf,2006,5,10584
19524,Boneir,http://www.gutenberg.org/ebooks/19524.kindle.images,2006,8,10585
