opID,subgen
9603,Război
9604,Familie
9605,Dramă
9606,Romantic
9607,Istorie
9608,Familie
9609,Istorie
9610,Familie
9611,Dramă
9612,Război
9613,Război
9614,Război
9615,SF
9616,Istorie
9617,Romantic
9618,Informatică
9619,Război
9620,Familie
9621,SF
9622,Informatică
9623,Informatică
9624,Romantic
9625,Război
9626,Informatică
9627,Dramă
9628,SF
9629,Război
9630,Istorie
9631,Matematică
9632,Romantic
7500,Istorie
7501,Matematică
7502,SF
7503,Informatică
7504,Romantic
7505,Istorie
7506,Informatică
7507,Fizică
7508,Familie
7509,Fizică
7510,Matematică
7511,Matematică
7512,Matematică
7513,Informatică
7514,Matematică
7515,Matematică
7516,Fizică
7517,SF
7518,Matematică
7519,Matematică
7520,Istorie
7521,Fizică
7522,SF
7523,Fizică
7524,Matematică
7525,Istorie
7526,Fizică
7527,Dramă
7528,Fizică
7529,Dramă
7530,Dramă
7531,Istorie
7532,Istorie
7533,SF
7534,Istorie
7535,Romantic
7536,SF
7537,Război
7538,Romantic
7539,Istorie
7540,Dramă
7541,SF
7542,Informatică
7543,Dramă
7544,Familie
7545,Informatică
7546,SF
7547,Fizică
7548,Război
7549,SF
7550,Informatică
7551,Matematică
7552,Fizică
7553,Familie
7554,Informatică
7555,Romantic
7556,Război
7557,SF
7558,Familie
7559,Fizică
7560,Informatică
7561,Istorie
7562,Război
7563,Fizică
7564,Informatică
7565,Romantic
7566,Dramă
7567,SF
7568,SF
7569,Romantic
7570,Matematică
7571,Familie
7572,Dramă
7573,Fizică
7574,Familie
7575,Dramă
7576,Romantic
7577,SF
7578,Familie
7579,Familie
7580,Familie
7581,Familie
7582,Război
7583,Familie
7584,Fizică
7585,Matematică
7586,Istorie
7587,SF
7588,Romantic
7589,SF
7590,Matematică
7591,Familie
7592,Informatică
7593,Informatică
7594,Dramă
7595,Istorie
7596,Matematică
7597,Familie
7598,Război
7599,SF
7600,SF
7601,Matematică
7602,SF
7603,Dramă
7604,Romantic
7605,Romantic
7606,Matematică
7607,Dramă
7608,Fizică
7609,Informatică
7610,Istorie
7611,Istorie
7612,Familie
7613,Fizică
7614,Familie
7615,Familie
7616,Război
7617,Familie
7618,Matematică
7619,Război
7620,Matematică
7621,Istorie
7622,Istorie
7623,SF
7624,Informatică
7625,Dramă
7626,Matematică
7627,SF
7628,Matematică
7629,Informatică
7630,Familie
7631,Război
7632,Familie
7633,Matematică
7634,Matematică
7635,SF
7636,Dramă
7637,SF
7638,Matematică
7639,Dramă
7640,Familie
7641,SF
7642,Război
7643,SF
7644,Fizică
7645,Fizică
7646,Informatică
7647,Istorie
7648,Matematică
7649,Familie
7650,Matematică
7651,Istorie
7652,Romantic
7653,Fizică
7654,Familie
7655,Romantic
7656,Fizică
7657,Familie
7658,Matematică
7659,Informatică
7660,Dramă
7661,Istorie
7662,Romantic
7663,Familie
7664,Fizică
7665,Fizică
7666,Informatică
7667,Romantic
7668,Dramă
7669,Familie
7670,SF
7671,SF
7672,Matematică
7673,Dramă
7674,Istorie
7675,Istorie
6786,Istorie
6787,Istorie
6788,Matematică
6789,Dramă
6790,Romantic
6791,Război
6792,Matematică
6793,Matematică
6794,Istorie
6795,SF
6796,Matematică
6797,Familie
6798,Fizică
6799,Război
6800,SF
6801,Romantic
6802,Război
6803,SF
6804,Romantic
6805,Romantic
6806,Matematică
6807,Fizică
6808,SF
6809,Istorie
6810,Fizică
6811,Război
6812,SF
6813,SF
6814,Istorie
6815,Familie
6816,Matematică
6817,SF
6818,Informatică
6819,Informatică
6820,Informatică
6821,Matematică
6822,Informatică
6823,Istorie
6824,Romantic
6825,SF
6826,Fizică
6827,Război
6828,Romantic
6829,Informatică
6830,Război
6831,Familie
6832,Matematică
6833,Fizică
6834,Familie
6835,Informatică
6836,Informatică
6837,Război
6838,Război
6839,Informatică
6840,Matematică
6841,SF
6842,Romantic
6843,Matematică
6844,Romantic
6845,Fizică
6846,Istorie
6847,Romantic
6848,Război
6849,Dramă
6850,Istorie
6851,Romantic
6852,Istorie
6853,Dramă
6854,Familie
6855,Dramă
6856,Familie
6857,Informatică
6858,Istorie
6859,Fizică
6860,Familie
6861,Familie
6862,Fizică
6863,Istorie
6864,Istorie
6865,Istorie
6866,Istorie
6867,SF
6868,Dramă
6869,Informatică
6870,Război
6871,SF
6872,Dramă
6873,Istorie
6874,Informatică
6875,SF
6876,Romantic
6877,Fizică
6878,SF
6879,SF
6880,Fizică
6881,Dramă
6882,Dramă
6883,Dramă
6884,Istorie
6885,Istorie
6886,Dramă
6887,Informatică
6888,Istorie
6889,SF
6890,Matematică
6891,Informatică
6892,Istorie
6893,Romantic
6894,Familie
6895,Fizică
6896,Istorie
6897,Istorie
6898,Matematică
6899,SF
6900,Dramă
6901,Matematică
6902,Familie
6903,Informatică
6904,Dramă
6905,Război
6906,Familie
6907,Istorie
6908,Familie
6909,Război
6910,Război
6911,Informatică
6912,Romantic
6913,Fizică
6914,Fizică
6915,Familie
6916,Romantic
6917,Informatică
6918,Matematică
6919,Război
6920,Matematică
6921,Informatică
6922,Istorie
6923,Război
6924,Război
6925,Dramă
6926,Informatică
6927,Istorie
6928,Familie
6929,Matematică
6930,Dramă
6931,Informatică
6932,Romantic
6933,Istorie
6934,Istorie
6935,SF
6936,Familie
6937,Dramă
6938,SF
6939,Familie
6940,Romantic
6941,Dramă
6942,Istorie
6943,SF
6944,Istorie
6945,Romantic
6946,Matematică
6947,SF
6948,Fizică
6949,Fizică
6950,Dramă
6951,Război
6952,Fizică
6953,Dramă
6954,Război
6955,Istorie
6956,Război
6957,Fizică
6958,Informatică
6959,SF
6960,Dramă
6961,Informatică
6962,Istorie
6963,Război
6964,Matematică
6965,Război
6966,Istorie
6967,SF
6968,SF
6969,Romantic
9633,Romantic
9634,Matematică
9635,SF
9636,SF
9637,Război
9638,Război
9639,SF
9640,Război
9641,Romantic
9642,Istorie
9643,Dramă
9644,Dramă
9645,Informatică
9646,Război
9647,Istorie
9648,Dramă
9649,Război
9650,Familie
9651,Fizică
9652,Război
9653,Romantic
9654,Matematică
9655,Familie
9656,Romantic
9657,Fizică
9658,Informatică
9659,Familie
9660,Fizică
9661,SF
9662,Dramă
9663,Matematică
9664,Fizică
9665,Istorie
9666,Familie
9667,Istorie
9668,Informatică
9669,Istorie
9670,SF
9671,Fizică
9672,Matematică
9673,Matematică
9674,Dramă
9675,Familie
9676,Informatică
9677,Familie
9678,SF
9679,Familie
9680,Romantic
9681,Dramă
9682,Matematică
9683,Fizică
9684,SF
9685,Război
9686,Fizică
9687,Război
9688,Fizică
9689,Familie
9690,Istorie
9691,Istorie
9692,Romantic
9693,Informatică
9694,Fizică
9695,Matematică
9696,Informatică
9697,Informatică
9698,Fizică
9699,Război
9700,Război
9701,Dramă
9702,Matematică
9703,Dramă
9704,Fizică
9705,SF
9706,Familie
9707,Informatică
9708,SF
9709,Dramă
9710,Război
9711,Dramă
9712,Informatică
9713,Fizică
9714,Fizică
9715,Romantic
9716,Dramă
9717,Război
9718,Fizică
9719,Fizică
9720,Fizică
9721,Război
9722,Fizică
9723,Romantic
9724,Fizică
9725,Dramă
9726,Istorie
9727,Dramă
9728,Fizică
9729,Fizică
9730,Romantic
9731,Romantic
9732,Familie
9733,Familie
9734,Matematică
9735,Matematică
9736,Fizică
9737,Informatică
9738,Matematică
9739,Informatică
9740,Familie
9741,SF
9742,Război
9743,Matematică
9744,Familie
9745,Război
9746,SF
9747,Fizică
9748,Istorie
9749,Informatică
9750,Istorie
9751,Familie
9752,Familie
9753,Fizică
9754,Romantic
9755,SF
9756,Dramă
9757,Dramă
9758,SF
9759,Război
9760,Dramă
9761,Familie
9762,Matematică
9763,Fizică
9764,SF
9765,SF
9766,Matematică
9767,SF
9768,Familie
9769,Informatică
9770,Război
9771,Romantic
9772,Informatică
9773,SF
9774,Romantic
9775,Familie
9776,Familie
9777,Familie
9778,SF
9779,Istorie
9780,Dramă
9781,Romantic
9782,Război
9783,Război
9784,Dramă
9785,SF
9786,Familie
9787,Dramă
9788,Istorie
9789,Romantic
9790,Familie
9791,Istorie
9792,Matematică
9793,Familie
9794,Informatică
9795,Familie
9796,Război
9797,Dramă
9798,Informatică
9799,Război
9800,Dramă
9801,Matematică
9802,Romantic
9803,Informatică
9804,Familie
9805,Matematică
9806,Istorie
9807,Război
9808,Istorie
9809,Matematică
9810,Matematică
9811,Familie
9812,Romantic
9813,Război
9814,Dramă
9815,Război
9816,Familie
9817,SF
9818,Război
9819,Romantic
9820,Fizică
9821,Război
9822,Romantic
9823,Familie
9824,Fizică
9825,Informatică
9826,Istorie
9827,Familie
9828,Fizică
9829,Informatică
9830,Familie
9831,Război
9832,SF
9833,Fizică
9834,Război
9835,Dramă
9836,Dramă
9837,Istorie
9838,Matematică
9839,Familie
9840,Război
9841,Război
9842,Familie
9843,Romantic
9844,Romantic
9845,Istorie
9846,Istorie
9847,Război
9848,Romantic
9849,Război
9850,Romantic
9851,Informatică
9852,Matematică
9853,Istorie
9854,SF
9855,Război
9856,Familie
9857,Dramă
9858,Dramă
9859,Război
9860,Informatică
9861,Romantic
9862,Familie
9863,Istorie
9864,Istorie
9865,Informatică
9866,Matematică
9867,Matematică
9868,Informatică
9869,Romantic
9870,Familie
9871,Familie
9872,SF
9873,Informatică
9874,Informatică
9875,Istorie
9876,Informatică
9877,Matematică
9878,Familie
9879,Matematică
9880,Istorie
9881,Matematică
9882,Război
9883,Matematică
9884,Război
9885,Romantic
9886,Familie
9887,Informatică
9888,Informatică
9889,Istorie
9890,Fizică
9891,Război
9892,Informatică
9893,Familie
9894,Familie
9895,Matematică
9896,Familie
9897,SF
9898,Romantic
9899,Istorie
9900,Romantic
9901,SF
9902,Informatică
9903,SF
9904,Informatică
9905,Romantic
9906,Dramă
9907,Istorie
9908,Dramă
9909,Informatică
9910,SF
9911,Fizică
9912,Fizică
9913,Informatică
9914,Informatică
9915,SF
9916,Matematică
9917,Informatică
9918,Război
9919,Fizică
9920,Fizică
9921,Informatică
9922,Matematică
9923,SF
9924,Fizică
9925,Familie
9926,Război
9927,Familie
9928,Istorie
9929,Familie
9930,Informatică
9931,SF
9932,Istorie
9933,Istorie
9934,SF
9935,Dramă
9936,Familie
9937,Familie
9938,Război
9939,Dramă
9940,Istorie
9941,Istorie
9942,Dramă
9943,Matematică
9944,Istorie
9945,Familie
9946,Familie
9947,Istorie
9948,Informatică
9949,Matematică
9950,Fizică
9951,Fizică
9952,SF
9953,Matematică
9954,Informatică
9955,Romantic
9956,Dramă
9957,SF
9958,Război
9959,Război
9960,Război
9961,Romantic
9962,Matematică
9963,Război
9964,Dramă
9965,Război
9966,Romantic
9967,Matematică
9968,Romantic
9969,Dramă
9970,Fizică
9971,Informatică
9972,Fizică
9973,Informatică
9974,Romantic
9975,SF
9976,Romantic
9977,SF
9978,Familie
9979,Romantic
9980,Război
9981,Familie
9982,Matematică
9983,SF
9984,Matematică
9985,Istorie
9986,Dramă
9987,Familie
9988,Familie
9989,Fizică
9990,SF
9991,Informatică
9992,Matematică
9993,Informatică
9994,SF
9995,Familie
9996,Familie
9997,Fizică
9998,SF
9999,Război
10352,Război
10353,Fizică
10354,SF
10355,Dramă
10356,Matematică
10357,SF
10358,Familie
10359,Istorie
10360,Istorie
10361,Dramă
10362,Fizică
10363,Romantic
10364,Dramă
10365,Matematică
10366,Matematică
10367,Fizică
10368,Dramă
10369,SF
10370,Dramă
10371,Romantic
10372,Informatică
10373,Romantic
10374,Familie
10375,SF
10376,Informatică
10377,Război
10378,Istorie
10379,Informatică
10380,Istorie
10381,Istorie
10382,SF
10383,Război
10384,Fizică
10385,Dramă
10386,Fizică
10387,Istorie
10388,Matematică
10389,Război
10390,Dramă
10391,Război
10392,Informatică
10393,Romantic
10394,Familie
10395,SF
10396,Matematică
10397,Familie
10398,Război
10399,Familie
10400,Informatică
10401,Război
10402,Romantic
10403,Dramă
10404,Dramă
10405,SF
10406,Informatică
10407,Romantic
10408,Istorie
10409,Fizică
10410,Istorie
10411,SF
10412,Război
10413,SF
10414,Război
10415,SF
10416,Război
10417,Romantic
10418,Dramă
10419,Romantic
10420,Familie
10421,Război
10422,Familie
10423,Fizică
10424,Matematică
10425,Istorie
10426,Istorie
10427,Dramă
10428,Matematică
10429,Informatică
10430,Război
10431,Informatică
10432,Război
10433,Istorie
10434,Romantic
10435,Istorie
10436,Istorie
10437,Dramă
10438,Familie
10439,Matematică
10440,Informatică
10441,Matematică
10442,Romantic
10443,Matematică
10444,Război
10445,Matematică
10446,Dramă
10447,Istorie
10448,Război
10449,Dramă
10450,Matematică
10451,Istorie
10452,Informatică
10453,Romantic
10454,Fizică
10455,SF
10456,Război
10457,Istorie
10458,Război
10459,Fizică
10460,Dramă
10461,SF
10462,SF
10463,Familie
10464,Romantic
10465,Informatică
10466,SF
10467,Fizică
10468,Familie
10469,Informatică
10470,SF
10471,Matematică
10472,Romantic
10473,SF
10474,Dramă
10475,Informatică
10476,Familie
10477,Familie
10478,Istorie
10479,Informatică
10480,Război
10481,Matematică
10482,Război
10483,Informatică
10484,Război
10485,Război
10486,Informatică
10487,Familie
10488,Istorie
10489,Dramă
10490,Fizică
10491,Fizică
10492,Război
10493,Familie
10494,SF
10495,Fizică
10496,Romantic
10497,Matematică
10498,Fizică
10499,SF
10500,Informatică
10501,Fizică
10502,Romantic
10503,Fizică
10504,Romantic
10505,Romantic
10506,Fizică
10507,Familie
10508,Informatică
10509,Informatică
10510,Fizică
10511,Istorie
10512,Familie
10513,Istorie
10514,Romantic
10515,Istorie
10516,Romantic
10517,Război
10518,Romantic
10519,Război
10520,Război
10521,Matematică
10522,Romantic
10523,Istorie
10524,Informatică
10525,Fizică
10526,Romantic
10527,Romantic
10528,Familie
10529,Matematică
10530,Romantic
10531,Război
10532,Informatică
10533,Matematică
10534,SF
10535,Fizică
10536,Informatică
10537,Informatică
10538,Istorie
10539,Romantic
10540,Familie
10541,Romantic
10542,SF
10543,Matematică
10544,Istorie
10545,Familie
10546,Matematică
10547,Matematică
10548,SF
10549,SF
10550,Fizică
10551,Fizică
10552,Familie
10553,Dramă
10554,Matematică
10555,Război
10556,SF
10557,Informatică
10558,Matematică
10559,SF
10560,Fizică
10561,Dramă
10562,Romantic
10563,Informatică
10564,Matematică
10565,Informatică
10566,SF
10567,Istorie
10568,Istorie
10569,Război
10570,Matematică
10571,Dramă
13721,Dramă
13722,Dramă
13723,Romantic
13724,Fizică
13725,Război
13726,Istorie
13727,Informatică
13728,SF
13729,Matematică
13730,Matematică
13731,Matematică
13732,Război
13733,Dramă
13734,Dramă
13735,Romantic
13736,Informatică
13737,Război
13738,Matematică
13739,Informatică
13740,Război
13741,Istorie
13742,SF
13743,Dramă
13744,Informatică
13745,Istorie
13746,Istorie
13747,Război
13748,Familie
13749,Informatică
13750,Istorie
13751,SF
13752,Fizică
13753,Dramă
13754,Istorie
13755,Romantic
13756,Informatică
13757,Informatică
13758,Matematică
13759,Informatică
13760,Dramă
13761,Fizică
13762,Istorie
13763,Romantic
13764,Informatică
13765,Informatică
13766,Matematică
13767,Familie
13768,Dramă
13769,Război
13770,Istorie
13771,Fizică
13772,Informatică
13773,Fizică
13774,Dramă
13775,Romantic
13776,Romantic
13777,Fizică
13778,Dramă
13779,Matematică
13780,SF
13781,Romantic
13782,Informatică
13783,Matematică
13784,SF
13785,Matematică
13786,Matematică
13787,Matematică
13788,Fizică
13789,Dramă
13790,SF
13791,Război
13792,Război
13793,Informatică
13794,SF
13795,Dramă
13796,Familie
13797,Război
13798,Romantic
13799,Fizică
13800,Fizică
13801,Fizică
13802,Dramă
13803,Matematică
13804,Familie
13805,Matematică
13806,Dramă
13807,Istorie
13808,Informatică
13809,Istorie
13810,Dramă
13811,SF
13812,Fizică
13813,Dramă
13814,Istorie
13815,SF
13816,Familie
13817,Război
13818,Romantic
13819,Informatică
13820,Familie
13821,Matematică
13822,Familie
13823,Dramă
13824,Familie
13825,Romantic
13826,Război
13827,SF
13828,Război
13829,SF
13830,Familie
13831,Fizică
13832,Război
13833,Istorie
13834,Romantic
13835,Fizică
13836,Romantic
13837,Dramă
13838,Fizică
13839,Război
13840,Familie
13841,Război
13842,SF
13843,Fizică
13844,Istorie
13845,Dramă
13846,Matematică
13847,Familie
13848,Dramă
13849,Familie
13850,Război
13851,Istorie
13852,Informatică
13853,SF
13854,Matematică
13855,SF
13856,Romantic
13857,Familie
13858,Informatică
13859,Familie
13860,Matematică
13861,Fizică
13862,Informatică
13863,Familie
13864,Dramă
13865,Matematică
13866,Istorie
13867,Romantic
13868,SF
13869,Familie
13870,Familie
13871,SF
13872,Matematică
13873,Război
13874,Dramă
13875,Dramă
13876,Istorie
13877,Dramă
13878,Romantic
13879,Informatică
13880,Istorie
13881,Matematică
13882,Matematică
13883,Matematică
13884,Fizică
13885,Dramă
13886,Matematică
13887,Război
13888,Fizică
13889,Istorie
13890,Fizică
13891,Fizică
13892,Dramă
13893,Război
13894,Informatică
13895,SF
13896,Informatică
13897,Matematică
13898,Romantic
13899,Romantic
13900,Istorie
13901,Romantic
13902,Fizică
13903,Dramă
13904,Război
13905,Familie
13906,Istorie
13907,Istorie
10700,Matematică
10701,Război
10702,Război
10703,Război
10704,Istorie
10705,Istorie
10706,Război
10707,Informatică
10708,Dramă
10709,Dramă
10710,Romantic
10711,Dramă
10712,SF
10713,Dramă
10714,Matematică
10715,Informatică
10716,Război
10717,Familie
10718,Istorie
10719,Romantic
10720,SF
10721,Război
10722,SF
10723,Romantic
10724,Fizică
10725,SF
10726,Informatică
10727,Război
10728,Fizică
10729,Istorie
10730,Informatică
10731,Război
10732,SF
10733,Istorie
10734,Dramă
10735,Istorie
10736,Dramă
10737,Informatică
10738,Familie
10739,Istorie
10740,Matematică
10741,Informatică
10742,Dramă
10743,Familie
10744,Fizică
10745,Istorie
10746,Matematică
10747,Dramă
10748,Matematică
10749,Război
10750,Dramă
10751,Familie
10752,Matematică
10753,Romantic
10754,SF
10755,Război
10756,Fizică
10757,Familie
10758,Familie
10759,SF
10760,Fizică
10761,Dramă
10762,Romantic
10763,Război
10764,Dramă
10765,SF
10766,Familie
10767,Familie
10768,Matematică
10769,Dramă
10770,Matematică
10771,SF
10772,Istorie
10773,Familie
10774,Fizică
10775,Familie
10776,SF
10777,Fizică
10778,SF
10779,Fizică
10780,Matematică
10781,Romantic
10782,Romantic
10783,Fizică
10784,Romantic
10785,Romantic
10786,Matematică
10787,Istorie
10788,Fizică
10789,SF
10790,Dramă
10791,Istorie
10792,Matematică
10793,Matematică
10794,Familie
10795,Familie
10796,Istorie
10797,Romantic
10798,Matematică
10799,Fizică
10800,Familie
10801,Istorie
10802,Fizică
10803,Dramă
10804,SF
10805,Război
10806,Familie
10807,Istorie
10808,Informatică
10809,Război
10810,Istorie
10811,Informatică
10812,Matematică
10813,Matematică
10814,Istorie
10815,Matematică
10816,SF
10817,Istorie
10818,Dramă
10819,Matematică
10820,Dramă
10821,Război
10822,Matematică
10823,Dramă
10824,Matematică
10825,Matematică
10826,Familie
10827,SF
10828,Fizică
10829,Romantic
10830,Familie
10831,SF
10832,Romantic
10833,SF
10834,Istorie
10835,Istorie
10836,Război
10837,Istorie
10838,Istorie
10839,Romantic
10840,Matematică
10841,Fizică
10842,Dramă
10843,Informatică
10844,Istorie
10845,Fizică
10846,Informatică
10847,Familie
10848,Romantic
10849,Fizică
10850,Istorie
10851,Dramă
10852,SF
10853,Matematică
10854,Fizică
10855,Familie
10856,Război
10857,Istorie
10858,Dramă
10859,Fizică
10860,Dramă
10861,Romantic
10862,SF
10863,Matematică
10864,Război
10865,SF
10866,SF
10867,Dramă
10868,Fizică
10869,Matematică
10870,Matematică
10871,Familie
10872,Fizică
10873,Fizică
10874,Război
10875,Familie
10876,Matematică
10877,Război
10878,Fizică
10879,Istorie
10880,Istorie
10881,Romantic
10882,Istorie
10883,Matematică
